account,balance_t,total,total_1,total_13,total_35,total_5,is_in,type
66077238,"[17, 17, 0, 0, 0]",17,17,0,0,0,True,0
61827758,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67010758,"[48, 10, 38, 0, 0]",48,10,38,0,0,True,1
62080898,"[147, 103, 44, 0, 0]",147,103,44,0,0,True,0
67060228,"[13, 0, 6, 7, 0]",13,0,6,7,0,True,2
69832828,"[147, 0, 128, 19, 0]",147,0,128,19,0,True,1
63071138,"[147, 0, 126, 21, 0]",147,0,126,21,0,True,1
67005578,"[46, 2, 44, 0, 0]",46,2,44,0,0,True,1
60816828,"[147, 40, 2, 27, 78]",147,40,2,27,78,True,3
63077188,"[147, 100, 47, 0, 0]",147,100,47,0,0,True,0
60829408,"[62, 6, 56, 0, 0]",62,6,56,0,0,True,1
66066778,"[130, 0, 130, 0, 0]",130,0,130,0,0,True,1
66026608,"[140, 26, 99, 15, 0]",140,26,99,15,0,True,1
60002868,"[147, 83, 64, 0, 0]",147,83,64,0,0,True,0
66070668,"[100, 84, 16, 0, 0]",100,84,16,0,0,True,0
65052508,"[147, 48, 92, 7, 0]",147,48,92,7,0,True,1
61815008,"[147, 3, 0, 0, 144]",147,3,0,0,144,True,3
67027878,"[33, 6, 27, 0, 0]",33,6,27,0,0,True,1
60828858,"[62, 6, 56, 0, 0]",62,6,56,0,0,True,1
63091568,"[147, 0, 141, 6, 0]",147,0,141,6,0,True,1
61831428,"[147, 68, 79, 0, 0]",147,68,79,0,0,True,1
61806418,"[147, 2, 62, 83, 0]",147,2,62,83,0,True,2
60012728,"[147, 45, 102, 0, 0]",147,45,102,0,0,True,1
67067008,"[3, 3, 0, 0, 0]",3,3,0,0,0,True,0
61843918,"[147, 81, 66, 0, 0]",147,81,66,0,0,True,0
67065178,"[17, 17, 0, 0, 0]",17,17,0,0,0,True,0
63060958,"[147, 0, 113, 34, 0]",147,0,113,34,0,True,1
60807578,"[147, 0, 144, 3, 0]",147,0,144,3,0,True,1
60827978,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66097928,"[40, 7, 33, 0, 0]",40,7,33,0,0,True,1
67050018,"[12, 0, 12, 0, 0]",12,0,12,0,0,True,1
66078818,"[115, 95, 20, 0, 0]",115,95,20,0,0,True,0
67066608,"[15, 12, 3, 0, 0]",15,12,3,0,0,True,0
69830918,"[147, 102, 1, 19, 25]",147,102,1,19,25,True,0
67060838,"[18, 0, 12, 1, 5]",18,0,12,1,5,True,1
66072878,"[122, 0, 94, 28, 0]",122,0,94,28,0,True,1
61806508,"[15, 1, 14, 0, 0]",15,1,14,0,0,True,1
66091298,"[90, 42, 47, 1, 0]",90,42,47,1,0,True,1
66076798,"[120, 0, 120, 0, 0]",120,0,120,0,0,True,1
67057288,"[17, 11, 6, 0, 0]",17,11,6,0,0,True,0
69815268,"[147, 50, 82, 15, 0]",147,50,82,15,0,True,1
67079278,"[9, 0, 0, 3, 6]",9,0,0,3,6,True,3
67855728,"[147, 53, 87, 7, 0]",147,53,87,7,0,True,1
67028588,"[32, 0, 30, 2, 0]",32,0,30,2,0,True,1
69890928,"[147, 50, 94, 3, 0]",147,50,94,3,0,True,1
66025228,"[83, 14, 69, 0, 0]",83,14,69,0,0,True,1
63060898,"[147, 2, 143, 2, 0]",147,2,143,2,0,True,1
67006518,"[46, 7, 39, 0, 0]",46,7,39,0,0,True,1
69816458,"[147, 50, 88, 9, 0]",147,50,88,9,0,True,1
61872958,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
61824968,"[147, 0, 143, 4, 0]",147,0,143,4,0,True,1
65027278,"[147, 1, 145, 1, 0]",147,1,145,1,0,True,1
60829528,"[147, 50, 88, 9, 0]",147,50,88,9,0,True,1
60829308,"[147, 54, 75, 18, 0]",147,54,75,18,0,True,1
67055758,"[25, 0, 14, 11, 0]",25,0,14,11,0,True,1
61812578,"[147, 101, 46, 0, 0]",147,101,46,0,0,True,0
61849388,"[147, 118, 29, 0, 0]",147,118,29,0,0,True,0
66066218,"[122, 53, 61, 8, 0]",122,53,61,8,0,True,1
61825218,"[147, 95, 52, 0, 0]",147,95,52,0,0,True,0
61841558,"[126, 126, 0, 0, 0]",126,126,0,0,0,True,0
61804898,"[122, 93, 29, 0, 0]",122,93,29,0,0,True,0
66079528,"[101, 69, 32, 0, 0]",101,69,32,0,0,True,0
66060788,"[128, 0, 128, 0, 0]",128,0,128,0,0,True,1
63071178,"[43, 0, 19, 3, 21]",43,0,19,3,21,True,3
63059158,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67002098,"[56, 1, 50, 5, 0]",56,1,50,5,0,True,1
60816818,"[147, 35, 91, 21, 0]",147,35,91,21,0,True,1
62096038,"[147, 0, 123, 24, 0]",147,0,123,24,0,True,1
61888218,"[147, 101, 46, 0, 0]",147,101,46,0,0,True,0
61890318,"[147, 79, 68, 0, 0]",147,79,68,0,0,True,0
67021798,"[21, 2, 19, 0, 0]",21,2,19,0,0,True,1
60829568,"[147, 99, 48, 0, 0]",147,99,48,0,0,True,0
66099058,"[65, 10, 55, 0, 0]",65,10,55,0,0,True,1
66096168,"[68, 0, 66, 2, 0]",68,0,66,2,0,True,1
66052228,"[131, 81, 50, 0, 0]",131,81,50,0,0,True,0
63065618,"[147, 136, 11, 0, 0]",147,136,11,0,0,True,0
61860308,"[147, 123, 24, 0, 0]",147,123,24,0,0,True,0
61860328,"[147, 90, 57, 0, 0]",147,90,57,0,0,True,0
61866618,"[147, 113, 34, 0, 0]",147,113,34,0,0,True,0
66079098,"[89, 74, 15, 0, 0]",89,74,15,0,0,True,0
60826708,"[49, 5, 44, 0, 0]",49,5,44,0,0,True,1
62096088,"[147, 57, 53, 37, 0]",147,57,53,37,0,True,0
69837908,"[147, 58, 89, 0, 0]",147,58,89,0,0,True,1
61804428,"[147, 24, 123, 0, 0]",147,24,123,0,0,True,1
69847898,"[147, 133, 14, 0, 0]",147,133,14,0,0,True,0
65022618,"[147, 0, 127, 20, 0]",147,0,127,20,0,True,1
67000188,"[58, 4, 54, 0, 0]",58,4,54,0,0,True,1
69825688,"[147, 0, 145, 2, 0]",147,0,145,2,0,True,1
69873278,"[47, 5, 3, 27, 12]",47,5,3,27,12,True,2
63070618,"[147, 0, 141, 6, 0]",147,0,141,6,0,True,1
65021578,"[147, 70, 77, 0, 0]",147,70,77,0,0,True,1
61836018,"[147, 5, 127, 15, 0]",147,5,127,15,0,True,1
61882298,"[147, 5, 116, 26, 0]",147,5,116,26,0,True,1
61834128,"[147, 29, 118, 0, 0]",147,29,118,0,0,True,1
62097638,"[147, 0, 145, 2, 0]",147,0,145,2,0,True,1
66097788,"[68, 0, 68, 0, 0]",68,0,68,0,0,True,1
69863808,"[147, 3, 0, 110, 34]",147,3,0,110,34,True,2
67065668,"[11, 0, 3, 5, 3]",11,0,3,5,3,True,2
67052238,"[12, 9, 3, 0, 0]",12,9,3,0,0,True,0
66098828,"[68, 52, 16, 0, 0]",68,52,16,0,0,True,0
62099088,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69825718,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67001578,"[56, 22, 34, 0, 0]",56,22,34,0,0,True,1
63070178,"[147, 0, 16, 131, 0]",147,0,16,131,0,True,2
60814818,"[147, 2, 145, 0, 0]",147,2,145,0,0,True,1
67002558,"[55, 6, 0, 0, 49]",55,6,0,0,49,True,3
61840328,"[147, 0, 1, 11, 135]",147,0,1,11,135,True,3
69848758,"[29, 20, 9, 0, 0]",29,20,9,0,0,True,0
60005058,"[119, 4, 114, 1, 0]",119,4,114,1,0,True,1
61848978,"[147, 83, 58, 6, 0]",147,83,58,6,0,True,0
67002568,"[55, 2, 53, 0, 0]",55,2,53,0,0,True,1
69812668,"[57, 44, 13, 0, 0]",57,44,13,0,0,True,0
61867758,"[147, 87, 60, 0, 0]",147,87,60,0,0,True,0
69885458,"[147, 54, 93, 0, 0]",147,54,93,0,0,True,1
61867888,"[147, 27, 120, 0, 0]",147,27,120,0,0,True,1
61883898,"[147, 67, 80, 0, 0]",147,67,80,0,0,True,1
67077638,"[3, 2, 1, 0, 0]",3,2,1,0,0,True,0
61844668,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
67015708,"[39, 30, 9, 0, 0]",39,30,9,0,0,True,0
61804968,"[147, 135, 12, 0, 0]",147,135,12,0,0,True,0
66071258,"[120, 0, 120, 0, 0]",120,0,120,0,0,True,1
60089218,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61881688,"[147, 2, 145, 0, 0]",147,2,145,0,0,True,1
88636695,"[147, 106, 11, 30, 0]",147,106,11,30,0,True,0
63018858,"[147, 108, 11, 1, 27]",147,108,11,1,27,True,0
67082038,"[4, 3, 1, 0, 0]",4,3,1,0,0,True,0
67022218,"[18, 6, 0, 9, 3]",18,6,0,9,3,True,2
62079298,"[147, 1, 80, 28, 38]",147,1,80,28,38,True,1
62086878,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66080978,"[111, 99, 12, 0, 0]",111,99,12,0,0,True,0
61807328,"[147, 83, 64, 0, 0]",147,83,64,0,0,True,0
69846068,"[147, 11, 46, 90, 0]",147,11,46,90,0,True,2
69874028,"[3, 3, 0, 0, 0]",3,3,0,0,0,True,0
60815058,"[147, 136, 0, 11, 0]",147,136,0,11,0,True,0
61856488,"[147, 14, 133, 0, 0]",147,14,133,0,0,True,1
67096738,"[3, 3, 0, 0, 0]",3,3,0,0,0,True,0
69853488,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
67027858,"[25, 21, 3, 1, 0]",25,21,3,1,0,True,0
66091128,"[74, 1, 14, 11, 48]",74,1,14,11,48,True,3
67029938,"[31, 15, 16, 0, 0]",31,15,16,0,0,True,1
61859578,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
62077008,"[147, 0, 140, 6, 1]",147,0,140,6,1,True,1
67002108,"[55, 0, 55, 0, 0]",55,0,55,0,0,True,1
61874688,"[147, 20, 127, 0, 0]",147,20,127,0,0,True,1
66025578,"[70, 0, 54, 16, 0]",70,0,54,16,0,True,1
61834098,"[4, 3, 0, 0, 1]",4,3,0,0,1,True,0
63055038,"[147, 0, 143, 4, 0]",147,0,143,4,0,True,1
67001688,"[52, 0, 35, 17, 0]",52,0,35,17,0,True,1
67085818,"[4, 3, 1, 0, 0]",4,3,1,0,0,True,0
63076868,"[147, 0, 1, 0, 146]",147,0,1,0,146,True,3
69896758,"[147, 0, 123, 24, 0]",147,0,123,24,0,True,1
61848688,"[147, 0, 78, 69, 0]",147,0,78,69,0,True,1
63018598,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69871928,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61804758,"[147, 93, 54, 0, 0]",147,93,54,0,0,True,0
62086988,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
61803298,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
67075708,"[7, 0, 7, 0, 0]",7,0,7,0,0,True,1
62099168,"[4, 3, 1, 0, 0]",4,3,1,0,0,True,0
61805888,"[147, 0, 18, 44, 85]",147,0,18,44,85,True,3
67005098,"[44, 0, 3, 0, 41]",44,0,3,0,41,True,3
63019588,"[147, 30, 117, 0, 0]",147,30,117,0,0,True,1
65007908,"[147, 0, 134, 13, 0]",147,0,134,13,0,True,1
60007038,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
60827108,"[147, 82, 65, 0, 0]",147,82,65,0,0,True,0
66072728,"[40, 0, 26, 14, 0]",40,0,26,14,0,True,1
67011298,"[35, 0, 35, 0, 0]",35,0,35,0,0,True,1
66095528,"[84, 10, 3, 27, 44]",84,10,3,27,44,True,3
67020108,"[40, 0, 29, 11, 0]",40,0,29,11,0,True,1
63005268,"[147, 1, 0, 0, 146]",147,1,0,0,146,True,3
69811288,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
69871608,"[147, 0, 136, 11, 0]",147,0,136,11,0,True,1
66022938,"[129, 3, 126, 0, 0]",129,3,126,0,0,True,1
67052598,"[27, 0, 13, 14, 0]",27,0,13,14,0,True,2
62079258,"[147, 0, 124, 23, 0]",147,0,124,23,0,True,1
67006788,"[4, 0, 4, 0, 0]",4,0,4,0,0,True,1
67060908,"[18, 0, 0, 18, 0]",18,0,0,18,0,True,2
69842758,"[147, 0, 94, 53, 0]",147,0,94,53,0,True,1
65026028,"[145, 0, 145, 0, 0]",145,0,145,0,0,True,1
66097578,"[72, 9, 5, 44, 14]",72,9,5,44,14,True,2
67018208,"[37, 0, 37, 0, 0]",37,0,37,0,0,True,1
61895878,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66069018,"[126, 0, 126, 0, 0]",126,0,126,0,0,True,1
61822428,"[147, 0, 0, 100, 47]",147,0,0,100,47,True,2
60817258,"[147, 0, 76, 71, 0]",147,0,76,71,0,True,1
63099508,"[23, 8, 15, 0, 0]",23,8,15,0,0,True,1
66077568,"[120, 0, 92, 28, 0]",120,0,92,28,0,True,1
63027678,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
65026018,"[145, 0, 145, 0, 0]",145,0,145,0,0,True,1
67025288,"[20, 0, 20, 0, 0]",20,0,20,0,0,True,1
63021688,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
63001958,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67009688,"[44, 1, 43, 0, 0]",44,1,43,0,0,True,1
63027098,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69873168,"[44, 3, 2, 0, 39]",44,3,2,0,39,True,3
63072668,"[147, 0, 87, 46, 14]",147,0,87,46,14,True,1
60820698,"[147, 3, 137, 7, 0]",147,3,137,7,0,True,1
67056168,"[26, 0, 26, 0, 0]",26,0,26,0,0,True,1
67089928,"[4, 3, 1, 0, 0]",4,3,1,0,0,True,0
60829658,"[147, 0, 141, 6, 0]",147,0,141,6,0,True,1
69858358,"[147, 18, 129, 0, 0]",147,18,129,0,0,True,1
69897588,"[147, 0, 96, 37, 14]",147,0,96,37,14,True,1
63095698,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
65008228,"[147, 0, 135, 12, 0]",147,0,135,12,0,True,1
66069598,"[124, 0, 124, 0, 0]",124,0,124,0,0,True,1
67015858,"[46, 0, 31, 15, 0]",46,0,31,15,0,True,1
60010088,"[13, 0, 13, 0, 0]",13,0,13,0,0,True,1
63082588,"[59, 13, 42, 4, 0]",59,13,42,4,0,True,1
62095928,"[147, 1, 137, 9, 0]",147,1,137,9,0,True,1
66051038,"[131, 0, 118, 13, 0]",131,0,118,13,0,True,1
61850788,"[147, 0, 102, 45, 0]",147,0,102,45,0,True,1
69840508,"[4, 3, 1, 0, 0]",4,3,1,0,0,True,0
60851968,"[147, 0, 105, 42, 0]",147,0,105,42,0,True,1
67092628,"[4, 4, 0, 0, 0]",4,4,0,0,0,True,0
67050828,"[30, 0, 17, 13, 0]",30,0,17,13,0,True,1
69851528,"[147, 0, 139, 8, 0]",147,0,139,8,0,True,1
67098738,"[4, 4, 0, 0, 0]",4,4,0,0,0,True,0
61881778,"[147, 0, 0, 147, 0]",147,0,0,147,0,True,2
61889178,"[147, 0, 0, 147, 0]",147,0,0,147,0,True,2
66052168,"[131, 0, 72, 9, 50]",131,0,72,9,50,True,1
67095618,"[4, 0, 4, 0, 0]",4,0,4,0,0,True,1
69815118,"[147, 1, 118, 19, 9]",147,1,118,19,9,True,1
67009908,"[48, 7, 34, 4, 3]",48,7,34,4,3,True,1
66028568,"[136, 0, 10, 0, 126]",136,0,10,0,126,True,3
65000108,"[147, 0, 17, 115, 15]",147,0,17,115,15,True,2
69836578,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
66087508,"[72, 2, 70, 0, 0]",72,2,70,0,0,True,1
67090518,"[4, 3, 1, 0, 0]",4,3,1,0,0,True,0
68000588,"[4, 3, 1, 0, 0]",4,3,1,0,0,True,0
66082568,"[109, 1, 44, 64, 0]",109,1,44,64,0,True,2
67090918,"[5, 3, 2, 0, 0]",5,3,2,0,0,True,0
67068958,"[7, 3, 4, 0, 0]",7,3,4,0,0,True,1
67027908,"[31, 3, 10, 4, 14]",31,3,10,4,14,True,3
67006928,"[33, 0, 33, 0, 0]",33,0,33,0,0,True,1
67095968,"[4, 0, 0, 4, 0]",4,0,0,4,0,True,2
66068938,"[34, 0, 0, 0, 34]",34,0,0,0,34,True,3
65060818,"[69, 9, 60, 0, 0]",69,9,60,0,0,True,1
69874008,"[121, 1, 42, 77, 1]",121,1,42,77,1,True,2
60830098,"[147, 4, 0, 27, 116]",147,4,0,27,116,True,3
65012038,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66068778,"[123, 121, 2, 0, 0]",123,121,2,0,0,True,0
66068688,"[123, 71, 43, 9, 0]",123,71,43,9,0,True,0
67056688,"[22, 3, 0, 0, 19]",22,3,0,0,19,True,3
67060578,"[20, 0, 20, 0, 0]",20,0,20,0,0,True,1
67081868,"[6, 2, 3, 1, 0]",6,2,3,1,0,True,1
66091858,"[86, 0, 0, 3, 83]",86,0,0,3,83,True,3
67055598,"[10, 10, 0, 0, 0]",10,10,0,0,0,True,0
62079598,"[147, 102, 45, 0, 0]",147,102,45,0,0,True,0
67016668,"[45, 8, 37, 0, 0]",45,8,37,0,0,True,1
67065038,"[14, 14, 0, 0, 0]",14,14,0,0,0,True,0
62081808,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66077228,"[10, 10, 0, 0, 0]",10,10,0,0,0,True,0
60800018,"[137, 137, 0, 0, 0]",137,137,0,0,0,True,0
67005768,"[33, 1, 28, 4, 0]",33,1,28,4,0,True,1
66076058,"[93, 3, 19, 49, 22]",93,3,19,49,22,True,2
67020598,"[41, 7, 34, 0, 0]",41,7,34,0,0,True,1
66085188,"[45, 45, 0, 0, 0]",45,45,0,0,0,True,0
62097978,"[147, 109, 38, 0, 0]",147,109,38,0,0,True,0
69827968,"[147, 0, 1, 27, 119]",147,0,1,27,119,True,3
62091558,"[147, 0, 94, 30, 23]",147,0,94,30,23,True,1
67065758,"[5, 4, 1, 0, 0]",5,4,1,0,0,True,0
69869898,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66022128,"[108, 0, 105, 3, 0]",108,0,105,3,0,True,1
67021618,"[39, 39, 0, 0, 0]",39,39,0,0,0,True,0
67021278,"[15, 0, 15, 0, 0]",15,0,15,0,0,True,1
62067128,"[133, 21, 0, 0, 112]",133,21,0,0,112,True,3
62085508,"[130, 9, 121, 0, 0]",130,9,121,0,0,True,1
60000198,"[147, 0, 75, 72, 0]",147,0,75,72,0,True,1
67078278,"[9, 0, 9, 0, 0]",9,0,9,0,0,True,1
67007898,"[47, 3, 44, 0, 0]",47,3,44,0,0,True,1
66020078,"[140, 0, 140, 0, 0]",140,0,140,0,0,True,1
67020578,"[17, 0, 17, 0, 0]",17,0,17,0,0,True,1
61860798,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67012838,"[46, 0, 42, 4, 0]",46,0,42,4,0,True,1
67058968,"[22, 0, 4, 4, 14]",22,0,4,4,14,True,3
66098778,"[67, 0, 67, 0, 0]",67,0,67,0,0,True,1
61844898,"[20, 7, 9, 4, 0]",20,7,9,4,0,True,1
60809258,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61826068,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69862888,"[147, 1, 144, 1, 1]",147,1,144,1,1,True,1
61849178,"[147, 0, 24, 36, 87]",147,0,24,36,87,True,3
62071868,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
67068188,"[15, 0, 15, 0, 0]",15,0,15,0,0,True,1
61897828,"[147, 0, 4, 1, 142]",147,0,4,1,142,True,3
66881878,"[147, 0, 137, 10, 0]",147,0,137,10,0,True,1
67059128,"[21, 0, 21, 0, 0]",21,0,21,0,0,True,1
60806758,"[147, 9, 91, 47, 0]",147,9,91,47,0,True,1
65019758,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
72788881,"[83, 0, 0, 0, 83]",83,0,0,0,83,True,3
67086168,"[5, 4, 1, 0, 0]",5,4,1,0,0,True,0
61812028,"[147, 0, 1, 4, 142]",147,0,1,4,142,True,3
65019568,"[147, 1, 0, 9, 137]",147,1,0,9,137,True,3
67065688,"[9, 4, 5, 0, 0]",9,4,5,0,0,True,1
67008278,"[40, 0, 33, 7, 0]",40,0,33,7,0,True,1
66080788,"[111, 87, 20, 4, 0]",111,87,20,4,0,True,0
67056568,"[25, 0, 25, 0, 0]",25,0,25,0,0,True,1
66071218,"[116, 68, 27, 0, 21]",116,68,27,0,21,True,0
67008888,"[49, 9, 40, 0, 0]",49,9,40,0,0,True,1
66097228,"[72, 1, 1, 0, 70]",72,1,1,0,70,True,3
62085588,"[147, 61, 52, 34, 0]",147,61,52,34,0,True,0
60012988,"[147, 0, 0, 118, 29]",147,0,0,118,29,True,2
66098958,"[68, 8, 36, 24, 0]",68,8,36,24,0,True,1
66051668,"[124, 0, 28, 96, 0]",124,0,28,96,0,True,2
69885418,"[147, 0, 134, 13, 0]",147,0,134,13,0,True,1
67059608,"[19, 6, 13, 0, 0]",19,6,13,0,0,True,1
67058558,"[19, 0, 19, 0, 0]",19,0,19,0,0,True,1
67027698,"[29, 0, 12, 0, 17]",29,0,12,0,17,True,3
67002638,"[50, 19, 19, 12, 0]",50,19,19,12,0,True,0
61825088,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
61877968,"[147, 1, 0, 88, 58]",147,1,0,88,58,True,2
61861878,"[147, 0, 33, 77, 37]",147,0,33,77,37,True,2
61851328,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
63076688,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
69889408,"[147, 0, 61, 49, 37]",147,0,61,49,37,True,1
63015138,"[147, 0, 0, 4, 143]",147,0,0,4,143,True,3
61842828,"[147, 0, 66, 81, 0]",147,0,66,81,0,True,2
66097018,"[55, 0, 32, 23, 0]",55,0,32,23,0,True,1
69802588,"[147, 0, 0, 1, 146]",147,0,0,1,146,True,3
67008068,"[50, 0, 37, 13, 0]",50,0,37,13,0,True,1
63071738,"[147, 0, 5, 98, 44]",147,0,5,98,44,True,2
67058888,"[17, 0, 13, 4, 0]",17,0,13,4,0,True,1
61807428,"[147, 1, 0, 0, 146]",147,1,0,0,146,True,3
65015618,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
67079058,"[9, 0, 3, 4, 2]",9,0,3,4,2,True,2
61891208,"[147, 0, 98, 49, 0]",147,0,98,49,0,True,1
61808168,"[147, 1, 0, 0, 146]",147,1,0,0,146,True,3
66051658,"[126, 1, 36, 89, 0]",126,1,36,89,0,True,2
66050778,"[135, 0, 76, 10, 49]",135,0,76,10,49,True,1
67068638,"[5, 5, 0, 0, 0]",5,5,0,0,0,True,0
67029898,"[31, 0, 4, 12, 15]",31,0,4,12,15,True,3
67058898,"[17, 0, 13, 4, 0]",17,0,13,4,0,True,1
61825858,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
65059908,"[118, 0, 118, 0, 0]",118,0,118,0,0,True,1
69844798,"[147, 0, 126, 21, 0]",147,0,126,21,0,True,1
67058838,"[20, 0, 15, 5, 0]",20,0,15,5,0,True,1
66095958,"[39, 0, 39, 0, 0]",39,0,39,0,0,True,1
69879508,"[147, 0, 144, 3, 0]",147,0,144,3,0,True,1
62090878,"[147, 0, 126, 21, 0]",147,0,126,21,0,True,1
61846088,"[147, 77, 70, 0, 0]",147,77,70,0,0,True,0
63069278,"[147, 0, 138, 9, 0]",147,0,138,9,0,True,1
67079678,"[8, 5, 3, 0, 0]",8,5,3,0,0,True,0
66061608,"[131, 0, 64, 0, 67]",131,0,64,0,67,True,3
60000988,"[147, 28, 2, 47, 70]",147,28,2,47,70,True,3
60006568,"[69, 8, 26, 35, 0]",69,8,26,35,0,True,2
69844108,"[146, 95, 51, 0, 0]",146,95,51,0,0,True,0
60825288,"[147, 46, 71, 30, 0]",147,46,71,30,0,True,1
60825298,"[147, 43, 31, 73, 0]",147,43,31,73,0,True,2
68844788,"[82, 45, 34, 3, 0]",82,45,34,3,0,True,0
65018578,"[147, 16, 131, 0, 0]",147,16,131,0,0,True,1
65019868,"[147, 61, 80, 6, 0]",147,61,80,6,0,True,1
62080128,"[147, 35, 104, 8, 0]",147,35,104,8,0,True,1
67070808,"[8, 7, 1, 0, 0]",8,7,1,0,0,True,0
63065608,"[147, 0, 53, 21, 73]",147,0,53,21,73,True,3
61826578,"[147, 119, 28, 0, 0]",147,119,28,0,0,True,0
68680209,"[147, 75, 72, 0, 0]",147,75,72,0,0,True,0
60800098,"[147, 0, 82, 48, 17]",147,0,82,48,17,True,1
66092728,"[24, 19, 5, 0, 0]",24,19,5,0,0,True,0
60827768,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66099658,"[55, 53, 2, 0, 0]",55,53,2,0,0,True,0
60016768,"[97, 47, 50, 0, 0]",97,47,50,0,0,True,1
61891298,"[147, 0, 137, 7, 3]",147,0,137,7,3,True,1
60811318,"[147, 0, 104, 43, 0]",147,0,104,43,0,True,1
67028178,"[31, 0, 31, 0, 0]",31,0,31,0,0,True,1
67000778,"[59, 54, 5, 0, 0]",59,54,5,0,0,True,0
61880668,"[147, 0, 1, 0, 146]",147,0,1,0,146,True,3
60801688,"[147, 143, 4, 0, 0]",147,143,4,0,0,True,0
67019898,"[31, 22, 9, 0, 0]",31,22,9,0,0,True,0
66075908,"[121, 96, 25, 0, 0]",121,96,25,0,0,True,0
66089608,"[70, 23, 37, 4, 6]",70,23,37,4,6,True,1
63057288,"[147, 144, 3, 0, 0]",147,144,3,0,0,True,0
67061628,"[17, 12, 5, 0, 0]",17,12,5,0,0,True,0
65020058,"[147, 139, 8, 0, 0]",147,139,8,0,0,True,0
66098008,"[67, 0, 61, 0, 6]",67,0,61,0,6,True,1
67010138,"[45, 5, 40, 0, 0]",45,5,40,0,0,True,1
61826718,"[147, 0, 103, 44, 0]",147,0,103,44,0,True,1
67012958,"[46, 38, 8, 0, 0]",46,38,8,0,0,True,0
63050618,"[147, 1, 53, 92, 1]",147,1,53,92,1,True,2
60016678,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
67029878,"[29, 11, 18, 0, 0]",29,11,18,0,0,True,1
66070078,"[121, 105, 16, 0, 0]",121,105,16,0,0,True,0
61803418,"[147, 93, 54, 0, 0]",147,93,54,0,0,True,0
62840178,"[147, 23, 123, 1, 0]",147,23,123,1,0,True,1
65026728,"[122, 120, 2, 0, 0]",122,120,2,0,0,True,0
63080908,"[147, 71, 0, 32, 44]",147,71,0,32,44,True,0
67009888,"[19, 1, 12, 6, 0]",19,1,12,6,0,True,1
62095718,"[147, 0, 23, 24, 100]",147,0,23,24,100,True,3
67000058,"[30, 0, 30, 0, 0]",30,0,30,0,0,True,1
66077698,"[120, 63, 56, 1, 0]",120,63,56,1,0,True,0
61872558,"[147, 0, 78, 69, 0]",147,0,78,69,0,True,1
61829368,"[147, 42, 68, 37, 0]",147,42,68,37,0,True,1
60813178,"[147, 49, 98, 0, 0]",147,49,98,0,0,True,1
66077078,"[121, 34, 87, 0, 0]",121,34,87,0,0,True,1
60800108,"[147, 0, 65, 82, 0]",147,0,65,82,0,True,2
19860923,"[147, 0, 30, 0, 117]",147,0,30,0,117,True,3
67068738,"[12, 0, 12, 0, 0]",12,0,12,0,0,True,1
67010808,"[43, 0, 5, 0, 38]",43,0,5,0,38,True,3
66081758,"[112, 0, 2, 0, 110]",112,0,2,0,110,True,3
63071638,"[147, 0, 89, 31, 27]",147,0,89,31,27,True,1
62096078,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
